video_id,title,label,tactic_label,tds_score,frame_dir,audit_status
v2VDXRYbRNs,এই মাত্র পাওয়া! আদালতে সম্রাটের হাউ মাউ করে কান্না! দেখুন তার ফাঁসির রায় হচ্ছে যেদিন! Casino Samrat,clickbait,,0.26106035709381104,data/extracted_frames/v2VDXRYbRNs,live
rREqdHTEiDk,এই মাত্র পাওয়া! পালিয়ে ও বাঁচতে পারলো না আকবর! ও রিমান্ডে সিনিয়র স্যারেরা! রায়হানের মা’কে কি পুলিশ?,clickbait,,0.19534283876419067,data/extracted_frames/rREqdHTEiDk,live
c7AjkWL5jFk,এই মাত্র পাওয়া! আকবরের ফাঁসি নিশ্চিত করতে কঠিন হুংকার দিলো রায়হানের মা! কাঁপছে সিলেটের রাজপথ। Akbar,clickbait,,0.3186459541320801,data/extracted_frames/c7AjkWL5jFk,live
m2tFqm0oGNY,রায়হানের মায়ের ইচ্ছা কি পূরণ হবে? আকবর মানুষ নাকি জানোয়ার? ছুঁয়ে দেখতে চান তিনি। Akbar।Rayhan Mother,clickbait,,0.18199950456619263,data/extracted_frames/m2tFqm0oGNY,live
JxZHkYV2Awo,সর্বনাশ! এবার ১২ বয়সের স্কুল ছাত্রীকে বিয়ে করলো ৬০ বছরের বুড়ো! বাসর রাতে ঘটল ভয়াবহ ঘটনা,clickbait,,,data/extracted_frames/JxZHkYV2Awo,dead
l1IjIrxQP-8,এই মাত্র পাওয়া! নিশ্চিত হয়ে গেল আকবরের ফাঁসি! সেদিনের ঘটনা কেঁদে কেঁদে সব ফাঁস করলো রায়হানের মা,clickbait,,0.3754795789718628,data/extracted_frames/l1IjIrxQP-8,live
ZtZyA3d2dI4,এই মাত্র পাওয়া! কোনো ছাড় পেলনা অমানুষ আকবর! আবারো নেওয়া হলো রিমান্ডে। ও ভাগনীকেও ছাড়েনি হাজি সেলিম,clickbait,,0.27747470140457153,data/extracted_frames/ZtZyA3d2dI4,live
cLzi3iXw7_g,সত্য ঘটনা! প্রেমের পরিক্ষা দিতে রুমডেট করল প্রেমিকা! ভিডিও করে বন্ধুদের দেখালো প্রেমিক! এরপর......,clickbait,,,data/extracted_frames/cLzi3iXw7_g,dead
OqqCYFk_Ye8,এই মাত্র পাওয়া! রিমান্ডে কঠিন মাইর খেয়ে হাসপাতালে আকবর! কাঁদছে চিৎকার করে। ও আবারো যুদ্ধে পাক- ভারত,clickbait,,0.3220473527908325,data/extracted_frames/OqqCYFk_Ye8,live
H0qYoNhGmqo,ব্রেকিং! এবার ধরা পড়ল গোপাল! এক লাখ টাকার বিনিময়ে লুকিয়ে রেখেছিল আকবরকে। ও আন্দোলনের ডাক দিলো খালেদা,clickbait,,0.2813131809234619,data/extracted_frames/H0qYoNhGmqo,live
IbKncmUlm5s,ব্রেকিং! ফাঁসি নিশ্চিত আকবরের! ধরা পড়ছে তার সহায়ক সাংবাদিক নোমান ও এসআই হাসান। ও দিশেহারা ট্রাম্প,clickbait,,0.1662808060646057,data/extracted_frames/IbKncmUlm5s,live
BJbkZUkDPlE,এই মাত্র পাওয়া! কারাগারে কঠিন পল্টি নিল আকবর! ক্ষেপেছে র‍্যাব। পাপলুর ছোট শালি ৫০০ কোটি টাকার মালিক,clickbait,,0.2402123212814331,data/extracted_frames/BJbkZUkDPlE,live
zEpocAOhYH8,এই মাত্র পাওয়া! আকবরকে পালাতে সহায়তা করা প্রেমিকা সহ ৩জন আটক। ও পালিয়েছে ওসি প্রদীপ নেই কারাগারে,clickbait,,0.23707115650177002,data/extracted_frames/zEpocAOhYH8,live
0lsJCE81uRs,ব্রেকিং! নতুন করে ফেঁসে গেল অমানুষ আকবর। দেখুন রায়হানকে মারার আগে যেসব মাস্তানি করে বেড়াতো সে। Akbar,clickbait,,,data/extracted_frames/0lsJCE81uRs,dead
c1YbVkNS7nw,এই মাত্র পাওয়া! কারাগারে ভাতের জন্য কাঁদছে আকবর। দেয়া হচ্ছে অন্য বাজে খাবার। খুব করুণ অবস্থা! Akbar,clickbait,,0.2754451036453247,data/extracted_frames/c1YbVkNS7nw,live
omfCmYRrLDY,এই মাত্র পাওয়া! রিমান্ডে কঠিন প্যাদানি খেয়ে জড়িত বড় স্যারদের নাম ফাঁস করল আকবর। Akbar। আনিসুল করিম,clickbait,,,data/extracted_frames/omfCmYRrLDY,dead
0Qo4QrOaLKc,আপনি নরম মনের হলে ভিডিওটি দেখবেন না! কান্না ধরে রাখতে পারবেন না! দেখুন এক কুমারী মেয়ের করুণ কাহিনী,clickbait,,0.03361546993255615,data/extracted_frames/0Qo4QrOaLKc,live
uyKnIcfYIms,ব্রেকিং! বাঁচার আর কোন রাস্তা নেই আকবরের। মোবাইল রেকর্ড ফাঁস করল রায়হানের মা।ও কেন বদলি সারোয়ার আলম?,clickbait,,0.23418200016021729,data/extracted_frames/uyKnIcfYIms,live
FK9_r9JRtZ8,এই মাত্র পাওয়া! ১ম দিনের রিমান্ডই সহ্য করতে পাড়ছেনা আকবর। পুলিশের পায়ে ধরে কাঁদছে। Akbar Remand,clickbait,,0.2236524224281311,data/extracted_frames/FK9_r9JRtZ8,live
f6YQeN8-uGY,ব্রেকিং! রিমান্ডে কঠিন মাইর খেয়ে আব্বা ডাকছে আকবর! ফাঁস করলো জড়িতদের নাম ।ও কঠিন বিপদে হাজি সেলিম,clickbait,,0.261491596698761,data/extracted_frames/f6YQeN8-uGY,live
oJUY6BY4tHI,আকবরের ২০ লাখ টাকার অফার ফিরিয়ে দেওয়া! কে এই রহিম উদ্দীন? ও কান্না থামছেনা আনিসুল করিমের স্ত্রীর,clickbait,,0.185538649559021,data/extracted_frames/oJUY6BY4tHI,live
90TqCcFvkyY,এই মাত্র পাওয়া! ধরা খাওয়ার পর ছেড়ে দিতে ২০ লাখ অফার করেছিল আকবর। দেখুন এরপর যা কি ঘটেছিল। Akbar,clickbait,,0.2586251497268677,data/extracted_frames/90TqCcFvkyY,live
wUda6VxDf90,এই মাত্র পাওয়া! হাউমাউ করে কাঁদছে আকবর বাঁচার শেষ সুযোগটুকুও হারালো। কোনো আইনজীবী লড়বে না তার জন্য,clickbait,,0.24753713607788086,data/extracted_frames/wUda6VxDf90,live
IuUFMW_JSCs,"ব্রেকিং! ৭দিনের কঠিন রিমান্ডে যে যে শাস্তি দেয়া হবে আকবরকে! ও কঠিন বিচার শুরু জিকে শামীম,সম্রাটদের",clickbait,,0.15175580978393555,data/extracted_frames/IuUFMW_JSCs,live
wcx2htYL8tI,মারা যাবার  আগে রায়হান কেঁদে কেঁদে যা বলেছিল জানলো আকবর। দেখুন কি করুন শাস্তি হয়েছে আকবরের। Akbar,clickbait,,0.24746179580688477,data/extracted_frames/wcx2htYL8tI,live
bKf8ApNEsAY,ব্রেকিং! এবার জমি দখল করে র‍্যাব ও দুদকের কাছে ফেঁসে গেল হাজি সেলিম।ও কঠিন রিমান্ডে কালা মনির,clickbait,,0.18373817205429077,data/extracted_frames/bKf8ApNEsAY,live
q9fohEImBvI,এই মাত্র পাওয়া! জড়িত সব বড় অফিসারের নাম ফাঁস করল আকবর। ফাঁসির দাবিতে উত্তাল পুরো সিলেট। Akbar,clickbait,,0.19511425495147705,data/extracted_frames/q9fohEImBvI,live
2f6lrGx3qZI,এই মাত্র পাওয়া! মাইর খেয়ে বেহুঁশ আকবর! দেখুন যে চালাকি করতে গিয়ে ধরা খায় আকবর। SI Akbar। Bangla News,clickbait,,0.22323113679885864,data/extracted_frames/2f6lrGx3qZI,live
YKXsFTQ1PpQ,ব্রেকিং! বড় অফিসারের কথাতেই পালিয়ে যাই! জেরার মুখে আকবরের সব স্বীকার। Si Akbar Arrest News,clickbait,,0.35920101404190063,data/extracted_frames/YKXsFTQ1PpQ,live
yoA0X_q2eJ4,মাইর খেয়ে সব ফাঁস করলো আকবর! পুলিশই তাকে পালিয়ে যেতে বলেছিল। ফাঁস করলো জড়িতদের নাম ও। SI Akbar,clickbait,,0.3192169666290283,data/extracted_frames/yoA0X_q2eJ4,live
pnDrUt_9Nos,চুল-দাঁড়ি রেখে ছদ্মবেশ ধরে ও বাঁচতে পারলো না এস আই আকবর। খেল জনগনের কঠিন ধোলাই!Si Akbar। Raihan News,clickbait,,0.2829716205596924,data/extracted_frames/pnDrUt_9Nos,live
UU8qSgs1X-I,ব্রেকিং! ক্ষেপেছে পুরো আ.লীগ! কঠিন বিপদে হাজী সেলিম! দেখুন বড় বড় নেতারা যা বললো,clickbait,,0.3651253581047058,data/extracted_frames/UU8qSgs1X-I,live
YeVGjtCp4eQ,এই মাত্র পাওয়া! নির্বাচনের ফলাফল মানেনি ট্রাম্প! ছাড়বে না ক্ষমতাও। ভারী অস্ত্রসস্ত্র নিয়ে মহড়া,clickbait,,0.25203895568847656,data/extracted_frames/YeVGjtCp4eQ,live
c3LXteDPlfg,ব্রেকিং! জিতেই ইসলামিক হাদিস শোনালেন বাইডেন। হোয়াইট হাউস থেকে ট্রাম্পকে বের করে দিল। Biden Won Vote,clickbait,,0.28830254077911377,data/extracted_frames/c3LXteDPlfg,live
gjqvGb1BCTs,এই মাত্র পাওয়া! জেগে ওঠেছে জনতা! এবার জোর করে জমি দখলে ফেঁসে যাচ্ছে হাজি সেলিম। Haji Selim News,clickbait,,0.22284716367721558,data/extracted_frames/gjqvGb1BCTs,live
e8vO-P2CWlw,ভয়াবহ তথ্য ফাঁস! এমপি হবার আগে যেসব দুই নাম্বারী ব্যবসা করত হাজি সেলিম। ও নবাবের নাতির  কুকর্ম ফাঁস,clickbait,,0.25836098194122314,data/extracted_frames/e8vO-P2CWlw,live
71VhIQwtdIc,দলবেঁধে ৪/৫ জন মিলে রুমে ডুকতো! জ্ঞান হারিয়ে ফেলতাম মাঝে মাঝে!সৌদিতে গিয়ে এক নারীর করুন পরিনতির ঘটনা,clickbait,,,data/extracted_frames/71VhIQwtdIc,dead
pzRsF9Hb2Pk,ব্রেকিং! গ্রেফতার ঢাকার আতঙ্ক আ.লীগ নেতা সেই কালা মনির। ও কঠিন রিমান্ডে। দেখুন কে এই কালা মনির,clickbait,,0.37006425857543945,data/extracted_frames/pzRsF9Hb2Pk,live
adJ9SN-Z3KM,এই মাত্র পাওয়া! কোনো তদবিরই কাজ হলোনা!  ফাঁস হলো হাজি সেলিমের সকল জমি দখলধারীর ঘটনা,clickbait,,0.29406821727752686,data/extracted_frames/adJ9SN-Z3KM,live
Ru-eiMvUjoY,ব্রেকিং! গুরুতর অসুস্থ হয়ে মৃত্যুর মুখে খালেদা জিয়া! টেনশনে কাঁদছে দলের নেতাকর্মীরা। Khaleda Zia,clickbait,,0.17988461256027222,data/extracted_frames/Ru-eiMvUjoY,live
_h0R7GpbytA,রাস্তার পান বিক্রেতা থেকে দাপটশালী নেতা! হাজি সেলিমের জীবন কাহিনী। Life Story of Haji Selim,clickbait,,0.21953463554382324,data/extracted_frames/_h0R7GpbytA,live
m8dumhxV-gI,ব্রেকিং! এবার হাজি সেলিমের সব সম্পদ নিয়ে যাচ্ছে সরকার। মন খারাপ সেলিমের,clickbait,,0.21400010585784912,data/extracted_frames/m8dumhxV-gI,live
LHJRGFvzM3w,এইমাত্র পাওয়া নির্বাচনে! হেরে পাগল হয়ে গেল ট্রাম্প! তার পরাজয়ে কাঁদছে মোদি সহ পুরো ভারত। USA Vote,clickbait,,0.9005784392356873,data/extracted_frames/LHJRGFvzM3w,live
ZQ2I_Xu1MZc,ট্রাম্পকে কাঁদানো! কে এই ভারতীয় কামলা হ্যারিস? বাইডেনের সাথে অনেক আসনে জয়ী। দেখুন তার আসল পরিচয়,clickbait,,0.35267704725265503,data/extracted_frames/ZQ2I_Xu1MZc,live
boFdCuKzJxE,যে ২ কারনে ট্রাম্পকে কাঁদিয়ে বাইডেনকে ভোট দিচ্ছে সব বাংলাদেশি আমেরিকানরা। USA Election 2020,clickbait,,0.2982116937637329,data/extracted_frames/boFdCuKzJxE,live
VeRpyGZ94po,কি হতে যাচ্ছে মিন্নির ভাগ্যে? বার বার মাফ চাচ্ছে ও কাঁদছে মিন্নি। ও ধরা খেল নবাব সলিমুল্লাহর নাতি,clickbait,,0.32589399814605713,data/extracted_frames/VeRpyGZ94po,live
sIiH7gNOL_M,ব্রেকিং! সেনাবাহিনী পাঠিয়ে বাংলাদেশ দখলের হুমকি দিলো ভারত! ট্রাম্প না জিতলে যুদ্ধ লেগে যাবে আমেরিকায়,clickbait,,0.17389893531799316,data/extracted_frames/sIiH7gNOL_M,live
o_O4xdi57pQ,এই মাত্র পাওয়া! আদালতে র‌্যাবের সাথে তেরামি করে কঠিন ধোলাই খেল ইরফান! ও রক্ষা পেলনা হাজি সেলিমও,clickbait,,0.2504689693450928,data/extracted_frames/o_O4xdi57pQ,live
k1W317RUgJk,এই মাত্র পাওয়া! অঝোরে কাঁদছে ইরফান সেলিম! মাইরের ভয়ে বাবার সব কুকর্ম ফাঁস করলো ইরফান। Irfan Selim,clickbait,,0.20328181982040405,data/extracted_frames/k1W317RUgJk,live
N_YZ7KeALVY,১৪ বছরের বাচ্চা মেয়েকে বিয়ে করে ৫০ বছরের বুড়ো চেয়ারম্যান! সমালোচনার ঝড়।ও পুরো ঢাকা কাঁপালো বাবুনগরী,clickbait,,0.22064942121505737,data/extracted_frames/N_YZ7KeALVY,live
hb54vy0u1I8,এই মাত্র পাওয়া! রিমান্ডের মাইর খেয়ে ইরফানের চেহারার করুণ অবস্তা! ও অবশেষে ধরা পড়লো এমপি সেলিম,clickbait,,0.16736876964569092,data/extracted_frames/hb54vy0u1I8,live
5RWm9keKt1A,ব্রেকিং! সিমান্ত দিয়ে ভারত পালিয়ে গেল এসআই আকবর। আবারো কঠিন রিমান্ডে ইরফান। Irfan Selim। SI Akbar,clickbait,,0.19938504695892334,data/extracted_frames/5RWm9keKt1A,live
sFXOFDYA4iw,ব্রেকিং! আর রেহাই নেই! বাপ বেটার সব কুর্কীতি ফাঁস।গরীবের টাকা মারা ও লুটপাট ছিল তাদের কাজ।Haji Selim,clickbait,,0.21568381786346436,data/extracted_frames/sFXOFDYA4iw,live
rFFNd4UkYQQ,ব্রেকিং! রক্ষা পাচ্ছেনা হাজি সেলিম! কঠিন শাস্তির মুখে বাবা ছেলে! বিচারের দাবিতে উত্তাল ঢাকা,clickbait,,0.3435676097869873,data/extracted_frames/rFFNd4UkYQQ,live
LlhVZ1MYTAA,"ব্রেকিং! আ,লীগ থেকে বহিস্কার হচ্ছে হাজি সেলিম? বাবা ছেলের সকল অপকর্ম ফাঁস। Irfan Salim | Haji Salim",clickbait,,0.3013876676559448,data/extracted_frames/LlhVZ1MYTAA,live
7Ltv_Fn-Qss,মিন্নির ফাঁসির প্রস্তুতি চলছে! মঞ্চ রেডি। কয়েদির পোশাকে গুনছে সময়! থমথমে কারাগারের পুরো এলাকা| Minni,clickbait,,0.3307650089263916,data/extracted_frames/7Ltv_Fn-Qss,live
sPohN6rdWzA,ব্রেকিং! দুনিয়া থেকে বিদায় ঘন্টা বেজে গেল মিন্নির! ফাঁসির জন্য আনা হলো ঢাকায়। Minni in Kashimpur,clickbait,,0.2863626480102539,data/extracted_frames/sPohN6rdWzA,live
bgBHytm2vqo,রুটি চুরির দায়ে বৃদ্ধা মহিলার ভয়ানক শাস্তি! দেখুন দুনিয়া কাঁপানো এক হৃদয় বিদারক বাস্তব ঘটনা,clickbait,,0.2402029037475586,data/extracted_frames/bgBHytm2vqo,live
sSgSnAtoiTg,ফ্রান্সে কাঁপুনি শুরু! এক হয়েছে পুরো মুসলিম বিশ্ব! কোন ভাবেই ছাড় দেওয়া হবেনা আর। Ruposhi Bangla Tv,clickbait,,0.2755892276763916,data/extracted_frames/sSgSnAtoiTg,live
JWsi6o_RRmw,আগে এক রাত থাকতে হবে পরে প্রেম! দেখুন এক পরকীয়া প্রেমের করুণ পরিনতির ঘটনা! কান্না থামাতে পারবেন না,clickbait,,0.3015938997268677,data/extracted_frames/JWsi6o_RRmw,live
KxsMYygkKMU,বাসর ঘরেই শেষ নতুন বউ! বয়স্ক লোকের সাথে ১৪ বছরের মেয়ের বিয়ে! এরপর ঘটল ভয়াবহ ঘটনা। Ruposhi Bangla Tv,clickbait,,0.4168344736099243,data/extracted_frames/KxsMYygkKMU,live
QIFlbtnlWJ4,বাংলাদেশের সবচেয়ে ডেঞ্জেরাজ ১০টি জেলা! যেগুলর নাম শুনলে ভয়ে কাঁপে সবাই। Top10 Dangerous District BD,clickbait,,0.19625931978225708,data/extracted_frames/QIFlbtnlWJ4,live
PNdKP2IY8kQ,এইমাত্র পাওয়া! মুখোমুখি অবস্থানে এরদোগান ও ম্যাক্রোঁ! প্রস্তুত তুরস্ক! যে কোন সময় যুদ্ধের ডাক দিবে,clickbait,,0.3890724182128906,data/extracted_frames/PNdKP2IY8kQ,live
ZCTvVV_ihZA,আগুন জ্বলছে চারিদিকে! ফ্রান্সের দূতাবাস ঘেরাও!  বিক্ষোভ ও আন্দোলনে উত্তাল রাজধানী। Bangla News,clickbait,,0.17999136447906494,data/extracted_frames/ZCTvVV_ihZA,live
DMmrSfDrHOY,কে এই কুখ্যাত ইরফান সেলিম? নারী নিয়ে রাজকীয় ফ্লাটে রাতভর চলতো হাজারো কুকর্ম। Haji Salim |Irfan Salim,clickbait,,0.33659613132476807,data/extracted_frames/DMmrSfDrHOY,live
HOFAMQIqHyo,বিশ্বজুড়ে ফ্রান্সের পণ্য বয়কটে ধস নেমেছে অর্থনীতিতে। তাদের বিপক্ষে এক হয়েছে পুরো মুসলিম বিশ্ব,clickbait,,0.24267500638961792,data/extracted_frames/HOFAMQIqHyo,live
GiU12vp3HKA,তুরস্ক বনাম ফ্রান্স! সামরিক শক্তিতে কে বেশি শক্তিশালী। যুদ্ধে কে জিতবে? Turkey vs France Power,clickbait,,0.30608391761779785,data/extracted_frames/GiU12vp3HKA,live
4sq4ZwamCm8,নৌবাহিনীর অফিসারকে মারধরে ক্ষেপেছে সেনাবাহিনী ও র‍্যাব। রক্ষা পাবেনা কেউ!  উত্তাল পুরো ঢাকা,clickbait,,0.3073052167892456,data/extracted_frames/4sq4ZwamCm8,live
6f_SetPz4PE,নবীজী (সঃ) কে অপমান করায় ফ্রান্স ফুটবলকে বিদায় জানালো পল পগবা! উত্তাল বিশ্ব মিডিয়া। Paul Pogba,clickbait,,0.9449358284473419,data/extracted_frames/6f_SetPz4PE,live
VUZDodpr46I,বিশাল খুশির খবর! ফ্রান্সকে কঠিন আক্রমন করল বাংলাদেশ! সাইবার ৭১ এর ভয়ে কাঁপছে ফ্রান্স! Bangla News,clickbait,,0.21137291193008423,data/extracted_frames/VUZDodpr46I,live
cOAQaT7bPz8,এবার আর রক্ষা নাই ফ্রান্সের! কঠিন হুমকি দিল এরদোগান! এক হচ্ছে পুরো মুসলিম বিশ্ব। France Vs Erdogan,clickbait,,0.3609117269515991,data/extracted_frames/cOAQaT7bPz8,live
XnsFkyeKaoU,মুসলমানের শত্রু ও সবচেয়ে বেহায়া দেশ ফ্রান্সের অবিশ্বাস্য কিছু গোপন তথ্য! Amazing Facts About France,clickbait,,0.17507696151733398,data/extracted_frames/XnsFkyeKaoU,live
iKchMLFuuG0,সব ফাঁস! সত্য বললে বুকে গুলি করব! এবার পুলিশকে কঠিন হুমকি দিলো সেই এসআই আকবর। SI Akbar News,clickbait,,0.22903913259506226,data/extracted_frames/iKchMLFuuG0,live
S4ToHz6IN30,এক সুন্দরী মেয়ের পতিতা হওয়ার কলিজা কাঁপানো বাস্তব ঘটনা। যা দেখার পর না চাইলেও চোখের জল গড়িয়ে পড়বে,clickbait,,0.6878954172134399,data/extracted_frames/S4ToHz6IN30,live
971T2t7M0YY,হেডস্যার আমার স্কার্ট তুলে কি যেন করেছে মা।আমি আর স্কুলে যাবোনা!৭বছরের ছাত্রীকে ও ছাড়লো না এক অমানুষ,clickbait,,,data/extracted_frames/971T2t7M0YY,dead
0EwOxTiVrFo,দেখুন দুনিয়ার মানচিত্র থেকে চিরতরে হারিয়ে গেছে! যে ১০টি দেশ! 10 Country Lost from In the World,clickbait,,0.3622690439224243,data/extracted_frames/0EwOxTiVrFo,live
bObM6iQfY7o,ভাবা যায় এগুলো? দেখুন ঘন্টা চুক্তিতে জংগলে ডুকে এসব কি করছে স্কুল-কলেজের ছাত্র-ছাত্রীরা! অতঃপর পুলিশ,clickbait,,0.22307181358337402,data/extracted_frames/bObM6iQfY7o,live
9Xi8cbAMaFk,দুনিয়ার সবচাইতে বড় শিক্ষণীয় বাস্তব ঘটনা! মাত্র ৪০ টাকার জন্য কোটিপতির ছেলের বুকফাটা কান্না!Sad Video,clickbait,,0.16052299737930298,data/extracted_frames/9Xi8cbAMaFk,live
b-SI9aGlhAw,সারাদেশে আগুন জ্বলবে! ৭২ ঘন্টার মধ্যে আকবরকে গ্রেফতার না করলে! কঠিন হুমকি রায়হানের মায়ের।Bangla News,clickbait,,0.2007889747619629,data/extracted_frames/b-SI9aGlhAw,live
xcwqYOZcvpo,টানা দেড় বছর ইচ্ছেমতো ভোগ করেছে। বিয়ে না করলে সবার সামনেই মরবো! অতপর!............,clickbait,,0.28758472204208374,data/extracted_frames/xcwqYOZcvpo,live
bStH_fetG74,গরম খবর! রাজপথে নামবে পুরো বাংলাদেশ। তত্ত্বাবধায়ক সরকারের নের্তৃত্বে নির্বাচনের ডাক দিলো নুর,clickbait,,0.1659475564956665,data/extracted_frames/bStH_fetG74,live
hhrfSL2_ScM,প্রবাসী স্ত্রী পরপুরুষের সাথে সারারাত ফূর্তি! এরপর গ্রামবাসী ধরে দিল কঠিন ধোলাই। Probashir Bow,clickbait,,0.19440650939941406,data/extracted_frames/hhrfSL2_ScM,live
ZasYnSCAhcs,সরাসরি! ৭১ টিভির কার্যালয় ঘেরাও! চলছে লক্ষ লক্ষ তাওহীদি জনতার বিক্ষোভ।উত্তাল পুরো ঢাকা। Bangla News,clickbait,,0.19446367025375366,data/extracted_frames/ZasYnSCAhcs,live
WsL9UjhDQ9c,বের হয়ে যা! তোর মতো নষ্টা নারীর আমার বাড়িতে কোনো জায়গা নেই! স্বামী পরনারীতে আসক্ত। পর্ব ০৩। অনুধাবন,clickbait,,0.2690972089767456,data/extracted_frames/WsL9UjhDQ9c,live
uUcBMURH_Ks,প্রবাসী স্বামীর ১৫ লাখ টাকা মেরে ভাগিনার বিছানায় খালা। দেখুন চিৎকার করে কেঁদে কেঁদে যা বলছে স্বামী,clickbait,,0.23919141292572021,data/extracted_frames/uUcBMURH_Ks,live
Pv2JQF4mEL8,ফাঁস হলো এসআই আকবরের সব অপকর্ম! হার মানিয়েছে ওসি প্রদীপকেও। দেখুন বাপের সাথে মিলে যেসব কুকাম করত সে,clickbait,,,data/extracted_frames/Pv2JQF4mEL8,dead
z_XhM1G2jPs,শেখ হাসিনাকে নিয়ে জ্বালাময়ী স্লোগান দেওয়া! কে এই অগ্নিকন্যা আসমানী আশা। তার পরিচয় জানলে অবাক হবেন,clickbait,,0.2529916763305664,data/extracted_frames/z_XhM1G2jPs,live
bUXbxMnqpTg,স্বামী পরনারীতে আসক্ত। অনুধাবন। পর্ব ০২। ৪ বছর প্রেম ও ১৩ বছর সংসারের পর জানলো স্বামী এমন! অতঃপর...,clickbait,,0.31540971994400024,data/extracted_frames/bUXbxMnqpTg,live
iKAwxIamSDQ,এই মাত্র পাওয়া! ভিপি নুরের নের্তৃত্বে চলছে সরকার পতনের ডাক! ৪ নেতাকে গ্রেফতার উত্তাল শাহবাগ। VP Nur,clickbait,,0.478052020072937,data/extracted_frames/iKAwxIamSDQ,live
JUQW6A2fw2o,ব্রেকিং নিউজ! প্রধানমন্ত্রীকে আজাহারির কঠিন হুংকার! দিলেন দেশ চালানোর মাস্টার প্লান। Azahari News,clickbait,,0.30118322372436523,data/extracted_frames/JUQW6A2fw2o,live
FGxWSR3fbEY,ব্রেকিং নিউজ! সরকারকে কঠিন ধুলাই দিয়ে কঠিন আন্দোলনের ঘোষনা দিলেন চরমোনাই। Chormonai। Bangla News,clickbait,,0.15521395206451416,data/extracted_frames/FGxWSR3fbEY,live
G3bKMnjPViw,এই সরকার পালাবে কোথায়? নুরের সাথে বাঘা বাঘা নেতাদের কঠিন হুংকার! স্লোগানে স্লোগানে উত্তাল ঢাকা,clickbait,,0.21930932998657227,data/extracted_frames/G3bKMnjPViw,live
hWjfGvOXFOk,বেশি যৌতুকের বিনিময়ে বিধবা মেয়েকে বিয়ে করেছিল এক যুবক! কিন্তু রাত হলে যেসব নোংরামী করত.........,clickbait,,0.18656760454177856,data/extracted_frames/hWjfGvOXFOk,live
NDRCX7iuxPk,এই মাত্র পাওয়া! লাঠি মিছিলে কাঁপছে ঢাকার রাজপথ। সাবাস বাংলার বাঘ ভিপি নুর। VP Nur। Bangla News,clickbait,,0.2818993330001831,data/extracted_frames/NDRCX7iuxPk,live
yMbYA4wbVPs,এই মাত্র পাওয়া! বাংলার বাঘ নুর বাহিনির কঠিন হুংকার ও মশাল মিছিলে উত্তাল সিলেট। VP Nur। Bangla News,clickbait,,0.2374401092529297,data/extracted_frames/yMbYA4wbVPs,live
Vy3EGqP5HsU,এই মাত্র পাওয়া! ভিপি নুরের নের্তৃত্বে সরকার পতনের ডাকে উত্তাল পুরো ঢাকা। VP Nur। Bangla News,clickbait,,0.27621471881866455,data/extracted_frames/Vy3EGqP5HsU,live
9xlkFlZ4Vzw,৪ বছর প্রেম ও ১৩ বছর সংসারের পর মেয়েটি জানতো পারলো স্বামী পরনারীতে আসক্ত।অনুধাবন। পর্ব ০১।Short Film,clickbait,,0.26373106241226196,data/extracted_frames/9xlkFlZ4Vzw,live
9pqwbgWKSAc,গরম খবর! ভিপি নুরের ফাঁসির দাবিতে এবার আমরণ অনশনে সেই নষ্ট মেয়ে। কঠিন চ্যালেঞ্জ দিল ভিপি নুর। VP Nur,clickbait,,0.22446978092193604,data/extracted_frames/9pqwbgWKSAc,live
8a6B3LT37wE,এ কেমন? উড়না ছাড়া বুক দেখানো আন্দোলন! দেখুন এতে কি ইজ্জতহানি কমবে না বাড়বে? Ruposhi Bangla News,clickbait,,,data/extracted_frames/8a6B3LT37wE,dead
keO9nSkWYN8,তর মত অক্ষম বউ দিয়ে কিছু হবেনা! কোন সুখ দিতে পারিস না! দেখুন এক বন্ধ্যা নারীর করুন বাস্তব ঘটনা,clickbait,,0.524370551109314,data/extracted_frames/keO9nSkWYN8,live
10QXBYuFtHc,কঠিন শাস্তি শুরু মিন্নির! এক কনডেম সেলে ৫ পুরুষের সাথে থাকতে হচ্ছে মিন্নির! Bangla News। Minni,clickbait,,0.2041034698486328,data/extracted_frames/10QXBYuFtHc,live
hqpsKrANLVc,বিশাল সুখবর! কঠিন রিমান্ডে দেলোয়ার বাহিনী! ফাঁসির দাবিতে উত্তাল পুরো বাংলাদেশ। Ruposhi Bangla News,clickbait,,0.11036288738250732,data/extracted_frames/hqpsKrANLVc,live
xYX9Imvjeb0,এই মাত্র পাওয়া! ঘেরাও হবে প্রধানমন্ত্রীর বাড়ি! বিচারের দাবিতে আজহারীর কঠিন হুংকার। Bangla News,clickbait,,0.545506089925766,data/extracted_frames/xYX9Imvjeb0,live
bihBFKSTtJE,নোয়াখালীর ঘটনায়! সরকার না পারলে বিচার করবে আলেমরা! গর্জে উঠলো আলেম সমাজ। বাবুনগরীর কঠিন হুশিয়ারী,clickbait,,0.2049565315246582,data/extracted_frames/bihBFKSTtJE,live
jz0gAxFGQOs,যে কোনো সময় ফাঁসি কার্যকর হবে মিন্নির! বাবাকে ফোন করে অঝরো কাঁদছে। Minni Rifat Update News,clickbait,,0.21416527032852173,data/extracted_frames/jz0gAxFGQOs,live
